player_id,player,first_name,last_name,display_last_comma_first,display_fi_last,birthdate,school,country,last_affiliation,height,weight_lbs,season_exp,jersey,position,rosterstatus,team_id,team_name,team_abbreviation,team_code,team_city,playercode,from_year,to_year,dleague_flag,height_inches,seasons_player,bmi,timeframe,career_pts,career_ast,career_reb,career_pie,nba_stats_url,career_all_star_appearances
203917,Nik Stauskas,Nik,Stauskas,"Stauskas, Nik",N. Stauskas,10/7/93,Michigan,Canada,Michigan/Canada,6-Jun,205,0,10,Guard,Active,1610612758,Kings,SAC,kings,Sacramento,nik_stauskas,2014,2014,N,78,0,23.68754109,2014-15,3.1,0.8,0.6,0.009,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203917,NA
204037,Travis Wear,Travis,Wear,"Wear, Travis",T. Wear,9/21/90,UCLA,USA,UCLA/USA,10-Jun,225,0,6,Forward,Active,1610612752,Knicks,NYK,knicks,New York,travis_wear,2014,2014,N,82,0,23.52394408,2014-15,3,0.8,1.7,0.025,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=204037,NA
2223,Samuel Dalembert,Samuel,Dalembert,"Dalembert, Samuel",S. Dalembert,5/10/81,Seton Hall,Haiti,Seton Hall/Haiti,11-Jun,255,12,11,Center,Active,1610612752,Knicks,NYK,knicks,New York,samuel_dalembert,2001,2014,N,83,13,26.021919,2014-15,2.9,1.5,4.6,0.084,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=2223,NA
2501,Reggie Evans,Reggie,Evans,"Evans, Reggie",R. Evans,5/18/80,Iowa,USA,Iowa/USA,8-Jun,245,12,30,Forward,Active,1610612758,Kings,SAC,kings,Sacramento,reggie_evans,2002,2014,N,80,12,26.91171875,2014-15,2.9,0.7,5.8,0.073,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=2501,NA
203584,Troy Daniels,Troy,Daniels,"Daniels, Troy",T. Daniels,7/15/91,Virginia Commonwealth,USA,Virginia Commonwealth,4-Jun,204,1,30,Guard,Active,1610612745,Rockets,HOU,rockets,Houston,troy_daniels,2013,2014,Y,76,1,24.82894737,2014-15,2.9,0.3,0.1,-0.03,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203584,NA
203503,Tony Snell,Tony,Snell,"Snell, Tony",T. Snell,11/10/91,New Mexico,USA,New Mexico/USA,7-Jun,200,1,20,Forward,Active,1610612741,Bulls,CHI,bulls,Chicago,tony_snell,2013,2014,N,79,1,22.52844095,2014-15,2.9,0.3,1.3,0.043,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203503,NA
203492,Ray McCallum,Ray,McCallum,"McCallum, Ray",R. McCallum,6/12/91,Detroit,USA,Detroit/USA,3-Jun,190,1,3,Guard,Active,1610612758,Kings,SAC,kings,Sacramento,ray_mccallum,2013,2014,Y,75,1,23.74577778,2014-15,2.9,0.4,0.6,0.024,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203492,NA
101131,Jason Maxiell,Jason,Maxiell,"Maxiell, Jason",J. Maxiell,2/18/83,Cincinnati,USA,Cincinnati/USA,7-Jun,260,9,54,Forward,Active,1610612766,Hornets,CHA,hornets,Charlotte,jason_maxiell,2005,2014,N,79,9,29.28697324,2014-15,2.8,0,2,0.029,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=101131,NA
204060,Joe Ingles,Joe,Ingles,"Ingles, Joe",J. Ingles,1/1/00,NA,NA,NA,8-Jun,216,0,2,Guard-Forward,Active,1610612762,Jazz,UTA,jazz,Utah,joe_ingles,2014,2014,N,80,0,23.72625,2014-15,2.6,1.6,1.6,0.07,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=204060,NA
201177,Josh McRoberts,Josh,McRoberts,"McRoberts, Josh",J. McRoberts,2/28/87,Duke,USA,Duke/USA,10-Jun,240,7,4,Forward,Active,1610612748,Heat,MIA,heat,Miami,josh_mcroberts,2007,2014,Y,82,7,25.09220702,2014-15,2.6,0.4,2.7,0.041,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201177,NA
203115,Will Barton,Will,Barton,"Barton, Will",W. Barton,1/6/91,Memphis,USA,Memphis/USA,6-Jun,175,2,5,Guard,Active,1610612757,Trail Blazers,POR,blazers,Portland,will_barton,2012,2014,Y,78,2,20.22107166,2014-15,2.6,0.9,0.9,0.004,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203115,NA
201978,Chase Budinger,Chase,Budinger,"Budinger, Chase",C. Budinger,5/22/88,Arizona,USA,Arizona/USA,7-Jun,209,5,10,Forward,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,chase_budinger,2009,2014,N,79,5,23.5422208,2014-15,2.3,0,1.8,0.073,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201978,NA
202366,Jerome Jordan,Jerome,Jordan,"Jordan, Jerome",J. Jordan,9/29/86,Tulsa,Jamaica,Tulsa/Jamaica,Jul-00,253,1,9,Center,Active,1610612751,Nets,BKN,nets,Brooklyn,jerome_jordan,2011,2014,Y,84,3,25.20677438,2014-15,2.3,0.3,2,0.084,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202366,NA
200777,Joel Freeland,Joel,Freeland,"Freeland, Joel",J. Freeland,2/7/87,England,Great Britain,Farnborough College (England)/Great Britain,10-Jun,225,2,19,Center-Forward,Active,1610612757,Trail Blazers,POR,blazers,Portland,joel_freeland,2012,2014,Y,82,2,23.52394408,2014-15,2.1,0.4,2.9,0.037,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=200777,NA
202333,Xavier Henry,Xavier,Henry,"Henry, Xavier",X. Henry,3/15/91,Kansas,USA,Kansas/USA,6-Jun,220,4,7,Forward-Guard,Active,1610612747,Lakers,LAL,lakers,Los Angeles,xavier_henry,2010,2014,Y,78,4,25.42077581,2014-15,2.1,0.4,0.5,0.005,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202333,NA
203960,JaKarr Sampson,JaKarr,Sampson,"Sampson, JaKarr",J. Sampson,3/20/93,St. John's (N.Y.),USA,St. John's (N.Y.)/USA,9-Jun,214,0,9,Forward,Active,1610612755,76ers,PHI,sixers,Philadelphia,jakarr_sampson,2014,2014,N,81,0,22.92973632,2014-15,2,0.7,1.7,-0.003,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203960,NA
201229,Anthony Tolliver,Anthony,Tolliver,"Tolliver, Anthony",A. Tolliver,6/1/85,Creighton,USA,Creighton/USA,8-Jun,240,6,40,Forward,Active,1610612756,Suns,PHX,suns,Phoenix,anthony_tolliver,2008,2014,Y,80,6,26.3625,2014-15,1.9,0.2,2.2,0.049,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201229,NA
203145,Kent Bazemore,Kent,Bazemore,"Bazemore, Kent",K. Bazemore,7/1/89,Old Dominion,USA,Old Dominion/USA,5-Jun,201,2,24,Guard,Active,1610612737,Hawks,ATL,hawks,Atlanta,kent_bazemore,2012,2014,Y,77,2,23.83251813,2014-15,1.9,0.7,1.4,0,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203145,NA
201965,Jeff Ayres,Jeff,Ayres,"Ayres, Jeff",J. Ayres,4/29/87,Arizona State,USA,Arizona State/USA,9-Jun,250,4,11,Forward-Center,Active,1610612759,Spurs,SAS,spurs,San Antonio,jeff_ayres,2009,2014,N,81,5,26.78707514,2014-15,1.8,0.4,2.9,0.053,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201965,NA
202682,Derrick Williams,Derrick,Williams,"Williams, Derrick",D. Williams,5/25/91,Arizona,USA,Arizona/USA,8-Jun,240,3,13,Forward,Active,1610612758,Kings,SAC,kings,Sacramento,derrick_williams,2011,2014,N,80,3,26.3625,2014-15,1.6,0.3,0.9,-0.013,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202682,NA
203080,Thomas Robinson,Thomas,Robinson,"Robinson, Thomas",T. Robinson,3/17/91,Kansas,USA,Kansas/USA,10-Jun,237,2,41,Forward,Active,1610612757,Trail Blazers,POR,blazers,Portland,thomas_robinson,2012,2014,N,82,2,24.77855443,2014-15,1.6,0,3.6,0.059,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203080,NA
202962,Greg Smith,Greg,Smith,"Smith, Greg",G. Smith,1/8/91,Fresno State,USA,Fresno State/USA,10-Jun,250,3,4,Center,Active,1610612742,Mavericks,DAL,mavericks,Dallas,greg_smith,2011,2014,Y,82,3,26.13771565,2014-15,1.1,0.1,1.3,0.037,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202962,NA
2034,Mike Miller,Mike,Miller,"Miller, Mike",M. Miller,2/19/80,Florida,USA,Florida/USA,8-Jun,218,14,18,Forward,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,mike_miller,2000,2014,N,80,14,23.9459375,2014-15,0.9,0.3,1.6,-0.006,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=2034,NA
1905,Andrei Kirilenko,Andrei,Kirilenko,"Kirilenko, Andrei",A. Kirilenko,2/18/81,"St. Petersburg, Russia",Russia,"St. Petersburg, Russia",9-Jun,235,12,47,Forward,Active,1610612751,Nets,BKN,nets,Brooklyn,andrei_kirilenko,2001,2014,N,81,13,25.17985063,2014-15,0.4,0.1,1.1,0.03,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1905,NA
201142,Kevin Durant,Kevin,Durant,"Durant, Kevin",K. Durant,9/29/88,Texas,USA,Texas/USA,9-Jun,240,7,35,Forward,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,kevin_durant,2007,2014,N,81,7,25.71559214,2013-14,32,5.5,7.4,0.206,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201142,NA
202331,Paul George,Paul,George,"George, Paul",P. George,5/2/90,Fresno State,USA,Fresno State/USA,9-Jun,220,4,13,Forward-Guard,Active,1610612754,Pacers,IND,pacers,Indiana,paul_george,2010,2014,N,81,4,23.57262612,2013-14,21.7,3.5,6.8,0.157,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202331,NA
101135,David Lee,David,Lee,"Lee, David",D. Lee,4/29/83,Florida,USA,Florida/USA,9-Jun,245,9,10,Forward-Center,Active,1610612744,Warriors,GSW,warriors,Golden State,david_lee,2005,2014,N,81,9,26.25133364,2014-15,6,0,0,0.121,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=101135,NA
201156,Nick Young,Nick,Young,"Young, Nick",N. Young,6/1/85,USC,USA,USC/USA,7-Jun,210,7,0,Forward-Guard,Active,1610612747,Lakers,LAL,lakers,Los Angeles,nick_young,2007,2014,N,79,7,23.654863,2014-15,16.5,0,4.5,0.171,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201156,NA
203078,Bradley Beal,Bradley,Beal,"Beal, Bradley",B. Beal,6/28/93,Florida,USA,Florida/USA,5-Jun,207,2,3,Guard,Active,1610612764,Wizards,WAS,wizards,Washington,bradley_beal,2012,2014,N,77,2,24.54393658,2014-15,21,3,3,0.143,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203078,NA
203487,Michael Carter-Williams,Michael,Carter-Williams,"Carter-Williams, Michael",M. Carter-Williams,10/10/91,Syracuse,USA,Syracuse/USA,6-Jun,190,1,1,Guard,Active,1610612755,76ers,PHI,sixers,Philadelphia,michael_carter-williams,2013,2014,N,78,1,21.95430638,2014-15,14.8,4.8,6,0.1,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203487,NA
201975,Jodie Meeks,Jodie,Meeks,"Meeks, Jodie",J. Meeks,8/21/87,Kentucky,USA,Kentucky/USA,4-Jun,210,5,20,Guard,Active,1610612765,Pistons,DET,pistons,Detroit,jodie_meeks,2009,2014,N,76,5,25.55921053,2013-14,15.7,1.8,2.5,0.087,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201975,NA
2561,David West,David,West,"West, David",D. West,8/29/80,Xavier,USA,Xavier (Ohio)/USA,9-Jun,250,11,21,Forward,Active,1610612754,Pacers,IND,pacers,Indiana,david_west,2003,2014,N,81,11,26.78707514,2013-14,14,2.8,6.8,0.139,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=2561,NA
201155,Rodney Stuckey,Rodney,Stuckey,"Stuckey, Rodney",R. Stuckey,4/21/86,Eastern Washington,USA,Eastern Washington/USA,5-Jun,205,7,2,Guard,Active,1610612754,Pacers,IND,pacers,Indiana,rodney_stuckey,2007,2014,N,77,7,24.3067971,2014-15,9.2,2.2,1.4,0.117,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201155,NA
203506,Victor Oladipo,Victor,Oladipo,"Oladipo, Victor",V. Oladipo,5/4/92,Indiana,USA,Indiana/USA,4-Jun,210,1,5,Guard,Active,1610612753,Magic,ORL,magic,Orlando,victor_oladipo,2013,2014,N,76,1,25.55921053,2014-15,12.3,4,5,0.06,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203506,NA
203093,Terrence Jones,Terrence,Jones,"Jones, Terrence",T. Jones,1/9/92,Kentucky,USA,Kentucky/USA,9-Jun,252,2,6,Forward,Active,1610612745,Rockets,HOU,rockets,Houston,terrence_jones,2012,2014,Y,81,2,27.00137174,2014-15,14,1.5,7.5,0.122,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203093,NA
201581,JJ Hickson,JJ,Hickson,"Hickson, JJ",J. Hickson,9/4/88,North Carolina State,USA,North Carolina State/USA,9-Jun,242,6,7,Center-Forward,Active,1610612743,Nuggets,DEN,nuggets,Denver,jj_hickson,2008,2014,N,81,6,25.92988874,2014-15,7.3,1.8,7.8,0.116,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201581,NA
101181,Jose Calderon,Jose,Calderon,"Calderon, Jose",J. Calderon,9/28/81,"Villanueva de la Serena, Spain",Spain,Tau Ceramica/Spain,3-Jun,200,9,3,Guard,Active,1610612752,Knicks,NYK,knicks,New York,jose_calderon,2005,2014,N,75,9,24.99555556,2013-14,11.4,4.7,2.4,0.095,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=101181,NA
201158,Marco Belinelli,Marco,Belinelli,"Belinelli, Marco",M. Belinelli,3/25/86,"Bologna, Italy",Italy,Fortitudo Bologna/Italy,5-Jun,210,7,3,Guard,Active,1610612759,Spurs,SAS,spurs,San Antonio,marco_belinelli,2007,2014,N,77,7,24.89964581,2014-15,8.3,1.7,1.7,0.13,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201158,NA
101154,Andray Blatche,Andray,Blatche,"Blatche, Andray",A. Blatche,8/22/86,South Kent Prep (CT),USA,South Kent Prep (CT)/USA,11-Jun,260,8,0,Center-Forward,Active,1610612751,Nets,BKN,nets,Brooklyn,andray_blatche,2005,2013,Y,83,8,26.53215271,career,10.1,1.4,5.4,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=101154,0
201960,DeMarre Carroll,DeMarre,Carroll,"Carroll, DeMarre",D. Carroll,7/27/86,Missouri,USA,Missouri/USA,8-Jun,212,5,5,Forward,Active,1610612737,Hawks,ATL,hawks,Atlanta,demarre_carroll,2009,2014,Y,80,5,23.286875,2014-15,12,1.5,6.3,0.091,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201960,NA
202348,Jordan Crawford,Jordan,Crawford,"Crawford, Jordan",J. Crawford,10/23/88,Xavier,USA,Xavier (Ohio)/USA,4-Jun,195,3,55,Guard,Active,1610612744,Warriors,GSW,warriors,Golden State,jordan_crawford,2010,2013,N,76,3,23.73355263,career,12.2,3.2,2.6,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202348,0
201588,George Hill,George,Hill,"Hill, George",G. Hill,5/4/86,IUPUI,USA,IUPUI/USA,3-Jun,188,6,3,Guard,Active,1610612754,Pacers,IND,pacers,Indiana,george_hill,2008,2014,N,75,6,23.49582222,2013-14,10.3,3.5,3.7,0.101,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201588,NA
201988,Patty Mills,Patty,Mills,"Mills, Patty",P. Mills,8/11/88,St. Mary's (CA),Australia,St. Mary's (CA)/Australia,Jun-00,185,5,8,Guard,Active,1610612759,Spurs,SAS,spurs,San Antonio,patrick_mills,2009,2014,Y,72,5,25.08777006,2013-14,10.2,1.8,2.1,0.12,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201988,NA
202341,James Anderson,James,Anderson,"Anderson, James",J. Anderson,3/25/89,Oklahoma State,USA,Oklahoma State/USA,6-Jun,210,3,9,Guard-Forward,Active,1610612755,76ers,PHI,sixers,Philadelphia,james_anderson,2010,2013,Y,78,3,24.265286,career,6.3,1.3,2.4,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202341,0
101110,Martell Webster,Martell,Webster,"Webster, Martell",M. Webster,12/4/86,Seattle Prep HS (WA),USA,Seattle Prep HS (WA)/USA,7-Jun,230,9,9,Forward-Guard,Active,1610612764,Wizards,WAS,wizards,Washington,martell_webster,2005,2014,Y,79,9,25.9077071,2013-14,9.7,1.2,2.8,0.074,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=101110,NA
101109,Raymond Felton,Raymond,Felton,"Felton, Raymond",R. Felton,6/26/84,North Carolina,USA,North Carolina/USA,1-Jun,205,9,2,Guard,Active,1610612742,Mavericks,DAL,mavericks,Dallas,raymond_felton,2005,2014,N,73,9,27.04353537,2013-14,9.7,5.6,3,0.082,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=101109,NA
951,Ray Allen,Ray,Allen,"Allen, Ray",R. Allen,7/20/75,Connecticut,USA,Connecticut/USA,5-Jun,205,17,34,Guard,Active,1610612748,Heat,MIA,heat,Miami,ray_allen,1996,2013,N,77,17,24.3067971,career,18.9,3.4,4.1,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=951,10
201937,Ricky Rubio,Ricky,Rubio,"Rubio, Ricky",R. Rubio,10/21/90,"El Masnou, Spain",Spain,FC Barcelona/Spain,4-Jun,192,3,9,Guard,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,ricky_rubio,2011,2014,N,76,3,23.36842105,2014-15,9.4,10,5.6,0.127,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201937,NA
201175,Glen Davis,Glen,Davis,"Davis, Glen",G. Davis,1/1/86,Louisiana State,USA,Louisiana State/USA,9-Jun,289,7,0,Forward-Center,Active,1610612746,Clippers,LAC,clippers,Los Angeles,glen_davis,2007,2014,N,81,7,30.96585886,2014-15,3.2,0.2,1,0.03,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201175,NA
203087,Jeremy Lamb,Jeremy,Lamb,"Lamb, Jeremy",J. Lamb,5/30/92,Connecticut,USA,Connecticut/USA,5-Jun,185,2,11,Guard,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,jeremy_lamb,2012,2014,Y,77,2,21.93540226,2014-15,12.5,2.3,5.1,0.101,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203087,NA
201627,Anthony Morrow,Anthony,Morrow,"Morrow, Anthony",A. Morrow,9/27/85,Georgia Tech,USA,Georgia Tech/USA,5-Jun,210,6,2,Guard,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,anthony_morrow,2008,2014,N,77,6,24.89964581,2014-15,11.7,1,2.5,0.08,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201627,NA
201168,Tiago Splitter,Tiago,Splitter,"Splitter, Tiago",T. Splitter,1/1/85,"Blumenau, Brazil",Brazil,Saski Baskonia/Brazil,11-Jun,245,4,22,Forward,Active,1610612759,Spurs,SAS,spurs,San Antonio,tiago_splitter,2010,2014,N,83,4,25.00145159,2014-15,5,2,4,0.286,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201168,NA
203527,Ryan Kelly,Ryan,Kelly,"Kelly, Ryan",R. Kelly,4/9/91,Duke,USA,Duke/USA,11-Jun,230,1,4,Forward,Active,1610612747,Lakers,LAL,lakers,Los Angeles,ryan_kelly,2013,2014,Y,83,1,23.47075047,2014-15,3.7,0.3,1.7,0.189,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203527,NA
203090,Maurice Harkless,Maurice,Harkless,"Harkless, Maurice",M. Harkless,5/11/93,"St. John's, N.Y.",USA,St. John's (N.Y.)/USA,9-Jun,215,2,21,Forward,Active,1610612753,Magic,ORL,magic,Orlando,maurice_harkless,2012,2014,N,81,2,23.03688462,2014-15,5.4,0.5,3,0.068,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203090,NA
203077,Michael Kidd-Gilchrist,Michael,Kidd-Gilchrist,"Kidd-Gilchrist, Michael",M. Kidd-Gilchrist,9/26/93,Kentucky,USA,Kentucky/USA,7-Jun,232,2,14,Forward,Active,1610612766,Hornets,CHA,hornets,Charlotte,michael_kidd-gilchrist,2012,2014,N,79,2,26.13299151,2014-15,9.8,1.3,5.5,0.13,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203077,NA
203489,Nate Wolters,Nate,Wolters,"Wolters, Nate",N. Wolters,5/15/91,South Dakota State,USA,South Dakota State/USA,4-Jun,190,1,6,Guard,Active,1610612749,Bucks,MIL,bucks,Milwaukee,nate_wolters,2013,2014,N,76,1,23.125,2014-15,3.3,1,1.8,0.081,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203489,NA
202706,Jordan Hamilton,Jordan,Hamilton,"Hamilton, Jordan",J. Hamilton,10/6/90,Texas,USA,Texas/USA,7-Jun,220,2,5,Forward-Guard,Active,1610612745,Rockets,HOU,rockets,Houston,jordan_hamilton,2011,2013,Y,79,2,24.78128505,career,5.8,0.8,2.8,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202706,0
2365,Chris Andersen,Chris,Andersen,"Andersen, Chris",C. Andersen,7/7/78,Blinn J.C.,USA,Blinn Junior College (TX)/USA,10-Jun,245,12,11,Forward-Center,Active,1610612748,Heat,MIA,heat,Miami,chris_andersen,2001,2014,N,82,13,25.61496133,2014-15,2.5,0.5,3.3,0.047,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=2365,NA
201228,CJ Watson,CJ,Watson,"Watson, CJ",C. Watson,4/17/84,Tennessee,USA,Tennessee/USA,2-Jun,175,7,32,Guard,Active,1610612754,Pacers,IND,pacers,Indiana,cj_watson,2007,2014,Y,74,7,22.46621622,2013-14,6.6,1.7,1.6,0.096,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201228,NA
201971,DeJuan Blair,DeJuan,Blair,"Blair, DeJuan",D. Blair,4/22/89,Pittsburgh,USA,Pittsburgh/USA,7-Jun,270,5,45,Center-Forward,Active,1610612764,Wizards,WAS,wizards,Washington,dejuan_blair,2009,2014,N,79,5,30.41339529,2014-15,0.7,0.3,0.3,-0.023,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201971,NA
202734,E'Twaun Moore,E'Twaun,Moore,"Moore, E'Twaun",E. Moore,2/25/89,Purdue,USA,Purdue/USA,4-Jun,191,3,55,Guard,Active,1610612741,Bulls,CHI,bulls,Chicago,etwaun_moore,2011,2014,N,76,3,23.24671053,2014-15,0,0,0.2,0,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202734,NA
201967,Dante Cunningham,Dante,Cunningham,"Cunningham, Dante",D. Cunningham,4/22/87,Villanova,USA,Villanova/USA,8-Jun,221,4,33,Forward,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,dante_cunningham,2009,2013,N,80,4,24.27546875,career,6.2,0.7,3.9,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201967,0
203124,Kyle O'Quinn,Kyle,O'Quinn,"O'Quinn, Kyle",K. O'Quinn,3/26/90,Norfolk State,USA,Norfolk State/USA,10-Jun,250,2,2,Forward-Center,Active,1610612753,Magic,ORL,magic,Orlando,kyle_oquinn,2012,2014,N,82,2,26.13771565,2014-15,4,5,2,0.027,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203124,NA
202379,Jeremy Evans,Jeremy,Evans,"Evans, Jeremy",J. Evans,10/24/87,Western Kentucky,USA,Western Kentucky/USA,9-Jun,200,4,40,Forward,Active,1610612762,Jazz,UTA,jazz,Utah,jeremy_evans,2010,2014,Y,81,4,21.42966011,2014-15,0,0,0,-0.043,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202379,NA
202343,Elliot Williams,Elliot,Williams,"Williams, Elliot",E. Williams,6/20/89,Memphis,USA,Memphis/USA,5-Jun,180,3,25,Guard,Active,1610612755,76ers,PHI,sixers,Philadelphia,elliot_williams,2010,2013,Y,77,3,21.34255355,career,5.4,0.9,1.6,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202343,0
2419,Tayshaun Prince,Tayshaun,Prince,"Prince, Tayshaun",T. Prince,2/28/80,Kentucky,USA,Kentucky/USA,9-Jun,215,12,21,Forward,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,tayshaun_prince,2002,2014,N,81,12,23.03688462,2014-15,7.1,0.7,2.3,0.083,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=2419,NA
1882,Elton Brand,Elton,Brand,"Brand, Elton",E. Brand,3/11/79,Duke,USA,Duke/USA,9-Jun,254,15,7,Forward-Center,Active,1610612737,Hawks,ATL,hawks,Atlanta,elton_brand,1999,2014,N,81,15,27.21566834,2014-15,3.5,1,1.5,0.087,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1882,NA
203094,Andrew Nicholson,Andrew,Nicholson,"Nicholson, Andrew",A. Nicholson,12/8/89,St. Bonaventure,Canada,St. Bonaventure/Canada,9-Jun,250,2,44,Forward,Active,1610612753,Magic,ORL,magic,Orlando,andrew_nicholson,2012,2014,N,81,2,26.78707514,2014-15,3.8,0.5,1,0.079,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203094,NA
201858,Cartier Martin,Cartier,Martin,"Martin, Cartier",C. Martin,11/20/84,Kansas State,USA,Kansas State/USA,7-Jun,220,6,35,Forward,Active,1610612765,Pistons,DET,pistons,Detroit,cartier_martin,2008,2014,Y,79,6,24.78128505,2013-14,5.6,0.6,1.9,0.075,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201858,NA
2566,Travis Outlaw,Travis,Outlaw,"Outlaw, Travis",T. Outlaw,9/18/84,Starkville HS (MS),USA,Starkville HS (MS)/USA,9-Jun,207,10,25,Forward,Active,1610612758,Kings,SAC,kings,Sacramento,travis_outlaw,2003,2013,N,81,10,22.17969822,career,8.5,0.8,3.2,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=2566,0
965,Derek Fisher,Derek,Fisher,"Fisher, Derek",D. Fisher,8/9/74,Arkansas-Little Rock,USA,Arkansas-Little Rock/USA,1-Jun,210,17,6,Guard,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,derek_fisher,1996,2013,N,73,17,27.7031338,career,8.3,3,2.1,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=965,0
